Id,nodeType,status,region,longitude,latitude,attacked
48390,controller,green,OV,-83.47969,42.549483,false
61318,controller,green,C,-89.07807,41.710715,false
76086,infrastructure,green,S,-97.77987,32.77516,false
29822,controller,blue,SE,-81.89705000000001,33.498385999999996,false
97312,controller,blue,NW,-123.038116,44.936357,false
30807,controller,green,SE,-82.64828,33.453039,false
01264,infrastructure,yellow,NE,-73.20394,42.224905,false
22853,controller,green,E,-78.76258,38.641556,false
12903,infrastructure,blue,NE,-73.44639,44.683468,false
32780,controller,green,SE,-80.81695,28.564077,false
10456,controller,green,NE,-73.90856,40.829676,false
64625,controller,green,C,-93.80512,39.757364,false
50239,controller,green,C,-93.2024,42.135419,false
76824,controller,green,S,-98.51817,31.086845,false
58492,infrastructure,green,MT,-98.43993,47.154922,false
34656,controller,green,SE,-82.481766,28.324796,false
85610,controller,green,SW,-109.64646,31.724946,false
68031,infrastructure,green,MT,-96.55172,41.62307,false
10629,controller,green,NE,-73.732996,41.119008,false
61940,infrastructure,green,C,-87.81014,39.805101,false
81146,controller,green,SW,-105.73101,37.620038,false
52739,infrastructure,green,C,-91.36693,41.378166,false
48328,controller,green,OV,-83.35133,42.642302,false
91602,infrastructure,green,W,-118.36841,34.152476,false
91356,infrastructure,green,W,-118.54472,34.164255,false
17415,controller,green,E,-76.687826,39.972985,false
15831,infrastructure,green,E,-78.621286,41.304782,false
52049,infrastructure,green,C,-91.19866,42.886672,false
61484,controller,green,C,-90.42833,40.292388,false
42303,controller,green,OV,-87.08714,37.758568,false
01066,controller,green,NE,-72.633901,42.406697,false
17935,controller,green,E,-76.28315,40.793258,false
30083,controller,green,SE,-84.19771,33.795622,false
76085,infrastructure,green,S,-97.6986,32.847183,false
05474,controller,green,NE,-73.27354,44.831101,false
03446,infrastructure,orange,NE,-72.29978,42.870578,false
07416,infrastructure,green,E,-74.58784,41.11736,false
29456,controller,green,SE,-80.12165,32.993571,false
20904,infrastructure,green,E,-76.97834,39.069108,false
22041,infrastructure,green,E,-77.14081,38.849136,false
12785,controller,green,NE,-74.57566,41.518125,false
76542,infrastructure,green,S,-97.76717,31.027003,false
29341,infrastructure,orange,SE,-81.69232,35.10425,false
17923,infrastructure,orange,E,-76.32397,40.670753,false
05846,infrastructure,green,NE,-71.84683,44.803005,false
58205,controller,green,MT,-97.394446,47.933481,false
44258,controller,green,OV,-81.841079,41.127594,false
30096,infrastructure,green,SE,-84.15118,33.979401,false
46933,controller,green,OV,-85.60772,40.48684,false
88044,controller,green,SW,-106.72283,32.149321,false
73487,infrastructure,green,S,-97.46209,34.481151,false
85321,infrastructure,green,SW,-112.78694,32.331853,false
46230,infrastructure,green,OV,-86.132837,39.779492,false
10022,infrastructure,green,NE,-73.96732,40.759015,false
48360,infrastructure,green,OV,-83.2612,42.74628,false
68464,infrastructure,green,MT,-97.20746,40.410478,false
48306,controller,green,OV,-83.16584,42.708151,false
37332,infrastructure,green,SE,-84.94125,35.585467,false
44720,infrastructure,green,OV,-81.41066000000001,40.888408,false
15004,controller,green,E,-80.38408,40.341487,false
32315,infrastructure,orange,SE,-84.346204,30.479347,false
29458,infrastructure,green,SE,-79.4657,33.10594,false
44848,controller,green,OV,-82.281695,40.920617,false
40515,infrastructure,orange,OV,-84.45347,37.952113,false
44104,infrastructure,green,OV,-81.62702,41.484001,false
61532,infrastructure,orange,C,-89.82389,40.35756,false
19140,infrastructure,green,E,-75.14503,40.012212,false
42757,infrastructure,green,OV,-85.71597,37.415382,false
95127,controller,green,W,-121.82077,37.369473,false
44867,infrastructure,green,OV,-82.99802,41.140139,false
42420,infrastructure,green,OV,-87.56055,37.825094,false
66516,infrastructure,blue,S,-95.72954,39.626301,false
97868,controller,green,NW,-118.76751,45.402303,false
56159,controller,orange,C,-94.93058,43.942515,false
85547,infrastructure,green,SW,-111.28775,34.257457,false
58102,infrastructure,green,MT,-96.80016,46.900348,false
29724,infrastructure,green,SE,-81.00994,34.774347,false
20138,infrastructure,green,E,-77.67295,38.630238,false
54853,controller,green,C,-92.45652,45.577963,false
32625,infrastructure,green,SE,-83.02243,29.178171,false
03468,controller,green,NE,-71.933396,42.890804,false
68923,infrastructure,green,MT,-99.47144,40.370382,false
78741,infrastructure,green,S,-97.716,30.231252,false
98241,infrastructure,green,NW,-121.56075,48.265483,false
19901,controller,green,E,-75.51163,39.16426,false
78126,controller,green,S,-98.486871,29.55302,false
88417,controller,green,SW,-104.41778,35.014908,false
05901,infrastructure,green,NE,-71.719436,44.680771,false
83420,controller,green,MT,-111.40548,44.060947,false
75956,infrastructure,green,S,-93.93811,30.670556,false
46415,infrastructure,green,OV,-86.397372,40.479112,false
15370,controller,green,E,-80.17983,39.892235,false
37179,infrastructure,green,SE,-86.90734,35.79867,false
54216,infrastructure,green,C,-87.54429,44.456022,false
52635,infrastructure,green,C,-91.75175,40.991682,false
39661,controller,green,SE,-91.08403,31.487982,false
27358,controller,orange,SE,-79.88921,36.209976,false
54850,controller,green,C,-90.73209,46.799835,false
07626,infrastructure,green,E,-73.96504,40.942074,false
68514,infrastructure,green,MT,-96.662138,40.940125,false
81006,infrastructure,green,SW,-104.52912,38.243266,false
85374,controller,green,SW,-112.38502,33.643508,false
32619,infrastructure,green,SE,-82.87062,29.764553,false
12926,infrastructure,green,NE,-74.32809,44.953782,false
30571,controller,green,SE,-83.68012,34.696896,false
44328,controller,green,OV,-81.520588,41.075955,false
17239,controller,green,E,-77.84147,40.130231,false
48823,infrastructure,blue,OV,-84.47143,42.747922,false
98256,controller,green,NW,-121.50689,47.84138,false
66026,controller,orange,S,-94.85125,38.404804,false
73717,controller,green,S,-98.69707,36.804875,false
49287,infrastructure,green,OV,-84.09154,42.035005,false
27534,controller,green,SE,-77.92463,35.377069,false
78371,controller,green,S,-98.97431,27.467237,false
85648,controller,green,SW,-110.98926,31.488579,false
17331,infrastructure,green,E,-76.97727,39.795301,false
93021,infrastructure,green,W,-118.87134,34.292898,false
88039,infrastructure,green,SW,-108.63575,33.401692,false
66502,infrastructure,green,S,-96.56932,39.184986,false
24649,controller,green,E,-81.91973,37.077291,false
10941,infrastructure,green,NE,-74.35844,41.478028,false
12465,infrastructure,green,NE,-74.473639,42.136293,false
78643,infrastructure,green,S,-98.66557,30.721302,false
07719,infrastructure,green,E,-74.04694,40.175357,false
78234,controller,green,S,-98.45537,29.457389,false
61373,controller,green,C,-89.0149,41.37061,false
19732,infrastructure,green,E,-75.57433,39.794496,false
52210,infrastructure,green,C,-92.0019,42.32437,false
12821,infrastructure,green,NE,-73.40197,43.461692,false
05836,controller,green,NE,-72.26819,44.529915,false
58223,controller,green,MT,-97.05906,47.505171,false
39360,infrastructure,green,SE,-88.74923,31.863493,false
44502,controller,green,OV,-80.64563,41.086279,false
32704,controller,green,SE,-81.260818,28.566338000000002,false
19351,infrastructure,green,E,-75.748055,39.983153,false
22620,infrastructure,green,E,-78.03693,39.061499,false
48872,infrastructure,yellow,OV,-84.22291,42.807435,false
68715,controller,green,MT,-97.60196,41.993408,false
66205,infrastructure,orange,S,-94.63097,39.030172,false
39470,infrastructure,green,SE,-89.56435,30.810936,false
30828,infrastructure,green,SE,-82.65655,33.399555,false
62083,infrastructure,green,C,-89.19993,39.354674,false
81643,infrastructure,green,SW,-108.16033,39.102266,false
68507,infrastructure,green,MT,-96.62914,40.85115,false
54990,infrastructure,green,C,-88.915027,44.461926,false
32254,infrastructure,green,SE,-81.72509,30.336038,false
58460,infrastructure,green,MT,-99.32181,46.309847,false
97882,infrastructure,green,NW,-119.33008,45.915993,false
24915,infrastructure,green,E,-79.80308,38.462522,false
13054,infrastructure,green,NE,-75.68091,43.165514,false
22952,infrastructure,green,E,-78.95712,37.969657,false
10540,infrastructure,green,NE,-73.724257,41.333398,false
15554,controller,green,E,-78.5877,40.121392,false
30525,controller,green,SE,-83.4156,34.882362,false
07763,controller,green,E,-74.24928,40.302718,false
42035,controller,green,OV,-88.84412,36.911107,false
13165,infrastructure,orange,NE,-76.87027,42.911377,false
62204,infrastructure,green,C,-90.10008,38.631383,false
27316,infrastructure,green,SE,-79.63723,35.711954,false
64163,controller,green,C,-94.67635,39.31835,false
54410,controller,blue,C,-90.04317,44.536298,false
95378,controller,green,W,-121.253872,37.889849,false
39152,controller,green,SE,-89.57038,32.220895,false
15234,controller,green,E,-80.01831,40.369619,false
30538,infrastructure,green,SE,-83.25811,34.511618,false
97751,controller,green,NW,-119.79377,44.113537,false
54126,infrastructure,green,C,-88.05059,44.291766,false
10196,controller,green,NE,-73.977182,40.780751,false
07182,infrastructure,green,E,-74.245241,40.79185,false
44513,infrastructure,green,OV,-80.802854,41.017082,false
91618,controller,green,W,-118.298662,33.786594,false
98356,controller,green,NW,-122.29514,46.562676,false
56737,infrastructure,green,C,-96.06973,48.436061,false
78565,infrastructure,green,S,-98.55962,26.247488,false
95917,infrastructure,green,W,-121.71162,39.413477,false
10109,controller,blue,NE,-73.977182,40.780751,false
61434,infrastructure,green,C,-90.03901,41.172197,false
91990,controller,green,W,-116.846046,33.016928,false
03262,controller,green,NE,-71.68701,44.0285,false
40589,controller,green,OV,-84.471505,38.028269,false
74193,infrastructure,green,S,-96.029725,36.139826,false
71303,controller,green,S,-92.50515,31.302432,false
88132,infrastructure,yellow,SW,-103.16138,33.922767,false
73746,controller,green,S,-98.65816,36.692876,false
10212,infrastructure,green,NE,-73.977182,40.780751,false
56641,controller,green,C,-94.23203,47.243893,false
30412,controller,green,SE,-82.47988,32.083879,false
39440,controller,green,SE,-89.1393,31.701492000000002,false
56433,controller,green,C,-94.70512,46.977161,false
42400,infrastructure,green,OV,-87.72406,37.784577,false
12998,infrastructure,green,NE,-73.530601,44.08267,false
54430,infrastructure,green,C,-88.88498,45.138072,false
88043,controller,green,SW,-108.11625,32.673398,false
91765,controller,yellow,W,-117.81673,34.004172,false
27629,infrastructure,green,SE,-78.552388,35.817497,false
52329,infrastructure,green,C,-91.84325,42.349458,false
48412,controller,green,OV,-83.16651,43.053648,false
54872,controller,green,C,-92.39152,45.780793,false
13167,infrastructure,green,NE,-76.0552,43.309645,false
68378,controller,green,MT,-96.01864,40.394814,false
37333,infrastructure,green,SE,-84.31707,35.14864,false
25112,infrastructure,green,E,-81.56514,38.282497,false
30528,infrastructure,green,SE,-83.76194,34.595859,false
75980,controller,green,S,-94.363,31.154673,false
30064,controller,green,SE,-84.602,33.946735,false
56062,infrastructure,green,C,-94.4211,44.045998,false
12740,controller,green,NE,-74.52915,41.85304,false
07734,infrastructure,green,E,-74.13298,40.444407,false
46561,controller,green,OV,-86.07877,41.672698,false
98191,controller,green,NW,-121.803388,47.432251,false
25005,infrastructure,green,E,-81.24219,38.552755,false
76092,controller,green,S,-97.14523,32.946678,false
03477,infrastructure,yellow,NE,-72.150882,42.74513,false
62216,controller,green,C,-89.60516,38.607817,false
54963,controller,green,C,-88.7627,44.042594,false
93709,infrastructure,green,W,-119.639658,36.746375,false
27540,controller,green,SE,-78.83486,35.643545,false
29375,infrastructure,green,SE,-82.11066,34.862432,false
46966,controller,green,OV,-86.563025,41.046274,false
15668,controller,blue,E,-79.67948,40.451664,false
71004,infrastructure,green,S,-93.88028,32.765738999999996,false
05853,controller,blue,NE,-71.96653,44.881758,false
36482,infrastructure,green,SE,-87.63373,31.614138,false
10923,controller,green,NE,-74.00161,41.204544,false
00823,infrastructure,green,CAR,-64.734694,17.734211,false
15618,infrastructure,green,E,-79.48116,40.528929,false
22976,controller,green,E,-79.02459,37.840892,false
52536,infrastructure,green,C,-92.62879,40.947787,false
95313,infrastructure,green,W,-121.05649,37.413659,false
78369,infrastructure,yellow,S,-98.99944,27.44333,false
44124,controller,green,OV,-81.47281,41.513752,false
46374,controller,green,OV,-86.90009,41.204744,false
19501,infrastructure,green,E,-76.05765,40.241588,false
56760,infrastructure,blue,C,-96.44919,48.232438,false
20619,infrastructure,green,E,-76.52231,38.303103,false
27120,controller,yellow,SE,-80.20728,36.027482,false
48401,controller,green,OV,-82.65433,43.357999,false
07825,controller,orange,E,-74.96243,40.96035,false
29731,infrastructure,orange,SE,-81.178712,34.992612,false
50230,infrastructure,green,C,-93.45343,42.303222,false
10997,infrastructure,green,NE,-74.354699,41.387822,false
20166,controller,green,E,-77.43442,39.004276,false
10014,infrastructure,green,NE,-74.00532,40.734718,false
15754,infrastructure,green,E,-79.1497,40.558928,false
83336,controller,green,MT,-113.7864,42.562839,false
40036,controller,green,OV,-84.96898,38.434443,false
07114,controller,green,E,-74.17883,40.707553,false
64848,infrastructure,green,C,-94.00043,37.172786,false
62047,controller,green,C,-90.6159,39.128014,false
71007,infrastructure,green,S,-94.00923,32.420611,false
29494,infrastructure,green,SE,-80.24773,32.727638,false
64131,infrastructure,green,C,-94.57656,38.972473,false
30054,infrastructure,green,SE,-83.86249,33.658113,false
61910,infrastructure,blue,C,-88.30284,39.676634,false
68453,controller,green,MT,-97.33094,40.412117,false
36608,infrastructure,green,SE,-88.19701,30.69044,false
46947,infrastructure,green,OV,-86.36684,40.754787,false
39171,controller,green,SE,-89.52414,32.753923,false
44319,infrastructure,green,OV,-81.52953,40.990922,false
48605,infrastructure,green,OV,-84.051827,43.458776,false
22953,controller,green,E,-78.267848,38.428509,false
58833,controller,green,MT,-103.51215,48.894491,false
29563,infrastructure,green,SE,-79.18651,34.345437,false
03305,infrastructure,green,NE,-71.517151,43.2134,false
88024,infrastructure,blue,SW,-106.61689,32.068299,false
95743,controller,green,W,-121.444429,38.377411,false
19516,infrastructure,green,E,-76.00719,40.486726,false
12921,infrastructure,green,NE,-73.43225,44.88821,false
66039,infrastructure,green,S,-95.17473,38.088951,false
78101,controller,green,S,-98.21887,29.326804,false
76192,controller,green,S,-97.291484,32.771419,false
56072,infrastructure,yellow,C,-93.53178,43.899778,false
81029,controller,green,SW,-102.5296,37.136682,false
12486,infrastructure,green,NE,-74.07207,41.831082,false
17772,infrastructure,green,E,-76.73831,41.104021,false
15246,controller,green,E,-79.899044,40.476524,false
71316,infrastructure,green,S,-91.77031,31.252471,false
83853,infrastructure,green,MT,-116.53078,48.953737,false
78067,infrastructure,green,S,-99.36781,27.198571,false
19177,infrastructure,green,E,-75.11787,40.001811,false
73733,controller,green,S,-97.68299,36.239024,false
30037,controller,green,SE,-84.07456,33.891251,false
95968,controller,blue,W,-121.55043,39.434644,false
48686,infrastructure,green,OV,-84.387331,43.647297,false
03688,controller,green,NE,-70.955693,43.341381,false
71235,controller,green,S,-92.67179,32.683644,false
44438,infrastructure,green,OV,-80.53175,41.22832,false
93705,infrastructure,green,W,-119.82747,36.786948,false
56338,infrastructure,green,C,-93.9153,46.035241,false
85304,controller,green,SW,-112.17531,33.594069,false
83601,infrastructure,green,MT,-115.13085,43.801588,false
76255,controller,green,S,-97.69688,33.824724,false
93637,controller,green,W,-120.15817,36.914819,false
13031,controller,yellow,NE,-76.28757,43.039916,false
15817,infrastructure,yellow,E,-80.177979,40.332173,false
15019,infrastructure,green,E,-80.33625,40.417545,false
40245,controller,green,OV,-85.48322,38.270855,false
98138,controller,green,NW,-121.803388,47.432251,false
15146,infrastructure,green,E,-79.76526,40.431034,false
54415,infrastructure,yellow,C,-89.918563,44.619128,false
50323,infrastructure,green,C,-93.80235,41.625788,false
73719,controller,green,S,-98.28297,36.949448,false
50247,controller,green,C,-93.16827,42.010415,false
22432,infrastructure,green,E,-76.35637,37.860549,false
00640,infrastructure,green,CAR,-66.359104,18.077197,false
81247,infrastructure,yellow,SW,-107.292081,38.457513,false
29409,infrastructure,green,SE,-79.85773,32.84885,false
97914,controller,green,NW,-116.99148,44.057074,false
42156,infrastructure,green,OV,-85.995572,36.840503,false
93063,controller,green,W,-118.69607,34.279343,false
15213,infrastructure,green,E,-79.95487,40.443269,false
01223,infrastructure,green,NE,-73.09335,42.314449,false
46376,infrastructure,blue,OV,-87.46426,41.176325,false
44650,infrastructure,green,OV,-81.173873,40.874558,false
30129,controller,green,SE,-85.233721,34.333308,false
17503,infrastructure,green,E,-76.297582,40.0185,false
66414,controller,green,S,-95.68963,38.82517,false
66106,controller,green,S,-94.68872,39.066732,false
83014,infrastructure,green,MT,-110.86418,43.520413,false
17215,infrastructure,green,E,-77.90039,40.079326,false
95367,infrastructure,green,W,-120.94365,37.731272,false
22724,controller,green,E,-77.89777,38.630345,false
68374,controller,green,MT,-96.64233,40.211775,false
40873,infrastructure,green,OV,-83.41058,36.823334,false
95688,controller,green,W,-121.99192,38.380528,false
95799,infrastructure,green,W,-121.961532,38.619545,false
20010,controller,green,E,-77.02929,38.933311,false
95527,infrastructure,yellow,W,-123.45661,40.877334,false
40508,infrastructure,yellow,OV,-84.49336,38.051727,false
71036,controller,green,S,-93.367949,32.062391,false
76945,controller,yellow,S,-100.5669,31.890079,false
85632,infrastructure,green,SW,-109.19635,32.048448,false
68945,controller,green,MT,-98.78434,40.568436,false
97603,controller,blue,NW,-121.70298,42.169323,false
97538,controller,green,NW,-123.54778,42.259678,false
98397,controller,yellow,NW,-122.113223,47.066193,false
91772,infrastructure,green,W,-118.298662,33.786594,false
68450,controller,green,MT,-96.2097,40.373895,false
10017,controller,green,NE,-73.97231,40.752159,false
42762,controller,green,OV,-86.40531,37.443289,false
91608,infrastructure,green,W,-118.35034,34.139397,false
83446,infrastructure,green,MT,-112.20206,44.397984,false
42735,controller,green,OV,-85.29683,37.045089,false
44081,controller,green,OV,-81.14287,41.767394,false
05849,controller,green,NE,-71.950519,44.497557,false
54463,infrastructure,green,C,-89.17824,45.516138,false
78224,infrastructure,green,S,-98.53934,29.333436,false
95717,infrastructure,green,W,-120.8451,39.177026,false
30648,infrastructure,green,SE,-83.06063,33.863779,false
44119,infrastructure,green,OV,-81.54584,41.586749,false
46041,infrastructure,green,OV,-86.5028,40.290615,false
32728,controller,green,SE,-81.172169,29.022728999999998,false
34678,infrastructure,green,SE,-82.777757,28.061727,false
85347,infrastructure,green,SW,-113.85421,32.744976,false
42370,infrastructure,green,OV,-86.74121,37.448681,false
29114,controller,green,SE,-79.93219,33.9413,false
12504,infrastructure,green,NE,-73.909234,42.035434,false
27051,controller,green,SE,-80.16679,36.174243,false
76119,controller,green,S,-97.26479,32.691033,false
78384,infrastructure,green,S,-98.38142,27.683506,false
42712,controller,green,OV,-86.15642,37.581023,false
03869,controller,green,NE,-70.83207,43.221234,false
73569,controller,green,S,-97.8621,33.916049,false
97734,controller,green,NW,-121.21084,44.498302,false
05401,infrastructure,green,NE,-73.22126,44.484038,false
78380,controller,green,S,-97.68609000000001,27.782255,false
29032,controller,yellow,SE,-80.48117,34.349725,false
68310,infrastructure,green,MT,-96.74604,40.264193,false
97819,controller,green,NW,-117.73478,44.489628,false
93483,controller,green,W,-120.455345,35.347065,false
32301,infrastructure,green,SE,-84.26903,30.431283,false
37315,infrastructure,yellow,SE,-85.057359,35.047891,false
29597,infrastructure,green,SE,-78.971795,33.785803,false
27584,infrastructure,yellow,SE,-78.44504,36.528939,false
93524,controller,green,W,-118.905173,35.294405,false
05751,controller,yellow,NE,-72.79419,43.659839,false
29368,infrastructure,green,SE,-81.990216,34.949241,false
61562,controller,green,C,-89.506695,40.874269,false
15251,controller,green,E,-80.024817,40.434436,false
30901,controller,orange,SE,-81.97265,33.461121,false
25283,controller,green,E,-81.12623,38.536815,false
15006,infrastructure,green,E,-79.88057,40.630894,false
13081,controller,green,NE,-76.62939,42.667102,false
07203,infrastructure,orange,E,-74.26058,40.653502,false
71459,controller,green,S,-93.21762,31.072209,false
20515,controller,yellow,E,-77.014647,38.893311,false
93456,controller,green,W,-120.196818,35.027682,false
34436,controller,green,SE,-82.28449,28.751024,false
46067,infrastructure,green,OV,-86.469044,40.304473,false
40475,controller,orange,OV,-84.28433,37.745999,false
68007,controller,green,MT,-96.17269,41.36753,false
46904,infrastructure,green,OV,-86.11894,40.469625,false
93631,infrastructure,green,W,-119.54587,36.506063,false
00690,controller,green,CAR,-67.09867,18.495369,false
78237,infrastructure,green,S,-98.56584,29.422583,false
36545,controller,green,SE,-87.88346,31.508231,false
34605,controller,green,SE,-82.422554,28.505896,false
58310,controller,green,MT,-99.63453,48.617378,false
58838,controller,green,MT,-103.886,47.83202,false
88429,controller,green,SW,-103.505541,36.369783,false
20744,infrastructure,green,E,-76.99034,38.756347,false
56252,infrastructure,green,C,-95.30198,45.18553,false
48310,controller,green,OV,-83.07158,42.563644,false
93420,controller,green,W,-120.55116,35.119678,false
40023,infrastructure,green,OV,-85.43238,38.182772,false
71497,infrastructure,green,S,-93.079055,31.747563,false
10270,controller,green,NE,-74.008154,40.706925,false
91773,controller,green,W,-117.81814,34.103341,false
95321,controller,green,W,-120.04541,37.840248,false
78115,controller,green,S,-98.040833,29.54508,false
